,product_id,brand,title,price,category,rating,image_url,product_url,clusters
130,B00X0W9WW2,Tommy Hilfiger,Men Eton Wallet Leather,150,New season,4.6,https://m.media-amazon.com/images/I/71ILaZjbthL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00X0W9WW,8
131,B0DRMH6G5P,TOMMY JEANS,TJW ESS MUST SHOULDER BAG Handbags for Women Red Hot OS,452.21,New season,5,https://m.media-amazon.com/images/I/81e1Ez-BG1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DRMH6G5P,2
132,B0BZZKHQDF,Nike,Unisex NK ELMNTL PRM BKPK BACKPACK,153,New season,5,https://m.media-amazon.com/images/I/51+i3Ms3pyL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BZZKHQDF,8
133,B0C6HM1TT2,Nike,Mens AIR GRX BACKPACK,129,New season,4.4,https://m.media-amazon.com/images/I/411WI9zR5YL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6HM1TT,8
134,B095X7633P,Under Armour,unisex-adult UA Hustle Lite Backpack Bag pack UA Hustle Lite Backpack,109,New season,4.6,https://m.media-amazon.com/images/I/71zyYYyFG0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B095X7633P,8
136,B0CVB8H7YY,PUMA,mens Licensed Product - Socks Socks,27,New season,4.2,https://m.media-amazon.com/images/I/61xbDE4Of0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CVB8H7YY,8
137,B00Z83DJVG,Under Armour,Men's Performance Headband,49,New season,4.5,https://m.media-amazon.com/images/I/71FatfuxkXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00Z83DJVG,8
138,B09WR2XBT7,adidas,Unisex-child Backpack BACKPACK,50,New season,3.8,https://m.media-amazon.com/images/I/91gUbOcAnML._AC_UL320_.jpg,https://www.amazon.ae/dp/B09WR2XBT7,8
139,B099S9FJ52,Shining Diva Fashion,18k Rose Gold Plated Latest Fancy Stylish Copper Zircon Bali Earrings for Women and Girls,29.7,New season,4.1,https://m.media-amazon.com/images/I/513MF4mXUcL._AC_UL320_.jpg,https://www.amazon.ae/dp/B099S9FJ,1
140,B07MRD15FF,BULLCAPTAIN,Large Capacity Genuine Leather Bifold Wallet/Credit Card Holder for Men with 15 Card Slots QB-027,82,New season,4.5,https://m.media-amazon.com/images/I/71EVO-W-MdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07MRD15FF,3
141,B09D3D64H1,YANEK,Solid Unisex Round Neck T-Shirt Short Sleeve | Made From 180 GSM Combed Cotton BIOWASH | All Day Comfort | Super Soft | All Year Round Fabric | Wrinkle Free,26.99,New season,4,https://m.media-amazon.com/images/I/51rGLz7d66L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09D3D64H,10
142,B08TQV254S,K-CHEONY,"Women's Underwear, High Waist Cotton Breathable Full Coverage Panties Brief Multipack Regular and Plus Size",37.99,New season,4.3,https://m.media-amazon.com/images/I/71QwRfOVUjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08TQV254S,10
143,B0C4PJ3R1M,Nike,Nike Court Borough Low Recraft unisex-child Sneaker,289.8,New season,4.5,https://m.media-amazon.com/images/I/710wWRkdZ8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C4PJ3R1M,8
144,B0C4PJ3R1M,Nike,Nike Court Borough Low Recraft unisex-child Sneaker,289.8,New season,4.5,https://m.media-amazon.com/images/I/710wWRkdZ8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C4PJ3R1M,8
145,B0BMZCZTYK,TCCO ENTERPRISE,Natural Sneaker & Shoe Cleaner Wipes - 1 Packs of 80 - Portable Sneakers Cleaner Shoe Wipes Quickly Remove Dirt & Stains - These Disposable Shoe Cleaning Wipes Can Be Used On Most,25,New season,4.2,https://m.media-amazon.com/images/I/71vb1+-y+vL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BMZCZTYK,10
146,B0CNPMBYDT,HORISUN,"Comfortable Seamless Bra with Full Coverage for Women, Wireless Push-Up Bra with Soft Support, Normal and Large Sizes",50,New season,4.2,https://m.media-amazon.com/images/I/61VuAxI+pHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CNPMBYDT,8
147,B083HKWZ95,Nike,Unisex U EVERYDAY CUSH CREW 3PR SOCKS (pack of 1),60,New season,4.6,https://m.media-amazon.com/images/I/81eRuQ2PXaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B083HKWZ9,8
148,B07W6YJ9CB,Nike,Men's Dri-fit Park 3 Football Shorts,67,New season,4.4,https://m.media-amazon.com/images/I/41C49csZSRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07W6YJ9CB,8
149,B01KTPNBQA,Liberty,Kids School Shoes with PU Upper | PVC Sole | Comfortable & Lightweight| Padded Foam Insole | Stylish & Modern | Quick-Wear Velcro Closure,40,New season,3.8,https://m.media-amazon.com/images/I/51zMDs++MeL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01KTPNBQA,10
150,B0B2WYQ1CJ,adidas,"adidas, Tensaur Sport 2.0 CF U-K Unisex for Kids Shoes, White/FTWR White/Grey One, 36 EU",113.4,New season,4.5,https://m.media-amazon.com/images/I/61iXPyo4COL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B2WYQ1CJ,8
151,B0B51SRX4B,Nike,NK BRSLA M DUFF - 9.5 (60L),129,New season,4.7,https://m.media-amazon.com/images/I/81qRlLlnqDL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B51SRX4B,8
152,B07B8QLPMX,Skechers,GO RUN 600 unisex-child PERFORMANCE,106.29,New season,4,https://m.media-amazon.com/images/I/81noVHABOzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07B8QLPMX,8
153,B0CLV4GVTN,BOSS,Men Boxer 3p Bm 10146061 07 boxers,110,New season,4.7,https://m.media-amazon.com/images/I/61l1tDV-i8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CLV4GVTN,8
154,B0C3MPWBDF,BOSS,Men Tea T-Shirt (pack of 1),136,New season,4.6,https://m.media-amazon.com/images/I/61j32r0tDGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C3MPWBDF,8
155,B09KWWV8P3,Skechers,MICROSTRIDES girls SPORTS,152.58,New season,4.4,https://m.media-amazon.com/images/I/71MDTjesCTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09KWWV8P3,8
156,B0BN6WDW82,Skechers,BOUNDER boys Boots,96.6,New season,4.6,https://m.media-amazon.com/images/I/61mVtb2PDOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BN6WDW8,8
157,B08T5V7X2V,adidas,womens W BL T T-Shirt,39.66,New season,4.6,https://m.media-amazon.com/images/I/61aIHSE2iAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08T5V7X2V,8
158,B0C3B4C975,Herschel,"Chapter Travel Kit, Small, Navy, One Size",99,New season,4.8,https://m.media-amazon.com/images/I/611zatT7QtL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C3B4C97,8
159,B01MQYDY5X,Lacoste,Women Nf2037po Shopping Bag (pack of 2),309,New season,4.5,https://m.media-amazon.com/images/I/81P79sOLmDL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01MQYDY5X,8
160,B07V6JZF7V,ATBITER,Unisex Adult Athletic Socks Socks,16.47,New season,4.5,https://m.media-amazon.com/images/I/71yh30Cz7KL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07V6JZF7V,8
161,B0CR1QQ6GQ,ALDO,Womens WILMER SATCHEL BAG,159,New season,4.2,https://m.media-amazon.com/images/I/619o2dVur0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CR1QQ6GQ,8
162,B0D78787XC,Tommy Hilfiger,Women's Blue Dial Stainless,228.3,New season,4.6,https://m.media-amazon.com/images/I/61T30tSkg-L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D78787XC,8
164,B00K5CN2EE,Nike,NIKE Men's Everyday Cushioned Socks,61.25,New season,4.6,https://m.media-amazon.com/images/I/81ptig+3uNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00K5CN2EE,8
165,B0C339DBNZ,Skechers,TRACK BROADER mens Shoes,149,New season,4.6,https://m.media-amazon.com/images/I/419pD4ZrZmL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C339DBNZ,8
166,B00152AGEW,Crocs,Crocs Classic Clog unisex-adult Clog,92.29,New season,4.5,https://m.media-amazon.com/images/I/61kuoM3sRaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00152AGEW,0
167,B0BNSKVVTF,adidas,TR organiser,52,New season,4.6,https://m.media-amazon.com/images/I/7169Z2dvJiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BNSKVVTF,8
168,B0B2WWYXWR,adidas,"Tensaur Sport 2.0 CF K Unisex-Kids Shoes, FTWR White/FTWR White/Grey One, 33.5 EU",113.4,New season,4.4,https://m.media-amazon.com/images/I/41oGJK5EzBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B2WWYXWR,8
169,B09TZP8YLR,POPKOK,Mens Underwear Cotton Boxer Briefs with Fly 5 Pack,57.2,New season,4.4,https://m.media-amazon.com/images/I/71LGSn+pL9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09TZP8YLR,8
170,B08LV22Y3V,Airacker,Ankle Athletic Running Socks Cushioned Breathable Low Cut Sports Tab Socks for Men and Women (6 Pairs),52.54,New season,4.6,https://m.media-amazon.com/images/I/81oeJE4f7DL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08LV22Y3V,10
171,B0CTQV32XR,New Balance,530 SUMMER,327.34,New season,4.6,https://m.media-amazon.com/images/I/71ztx-cxNiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CTQV32XR,8
172,B0CZCCKLN6,adidas,"Aeroready B-Ball Black Unisex Adults Cap, OSFM",65,New season,4.4,https://m.media-amazon.com/images/I/819sZY0nGML._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CZCCKLN6,8
173,B0BPSL3LJ8,adidas,Unisex Cushioned Sportswear Ankle Socks 6 Pairs SOCKS for Unisex ANKLE SOCKS,59,New season,4.6,https://m.media-amazon.com/images/I/71JNvSE93rL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BPSL3LJ8,10
174,B099F9TZG2,Skechers,SUMMITS womens Sneaker,91.15,New season,4.5,https://m.media-amazon.com/images/I/71qjFdD9+ML._AC_UL320_.jpg,https://www.amazon.ae/dp/B099F9TZG,8
175,B0B1V8NXJ1,JANSPORT,Unisex Big Student Backpack,175,New season,4.6,https://m.media-amazon.com/images/I/61iPcCDvwvL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B1V8NXJ,8
176,B0D3HYDJFV,Skechers,GO RUN 400 V2 boys SHOES,95.07,New season,3.3,https://m.media-amazon.com/images/I/71C0KTkIkUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D3HYDJFV,8
177,B0CC3T8NQT,Skechers,DYNAMATIC girls SHOES,89.1,New season,4.6,https://m.media-amazon.com/images/I/61DUKv5fIhL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CC3T8NQT,8
178,B0CMW3P3RK,Under Armour,unisex adult Hustle 6.0 Pro Backpack Luggage,188.99,New season,4.6,https://m.media-amazon.com/images/I/61VEhoe-N0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CMW3P3RK,8
179,B0D33S9QKZ,adidas,"Pencil Case Em Li Kids unisex child Bag,Black,One Size",51,New season,3.6,https://m.media-amazon.com/images/I/81Olnhvjt7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D33S9QKZ,8
180,B0D3HXLXRN,SKECHERS,MICROSTRIDES girls SHOES,129,New season,5,https://m.media-amazon.com/images/I/71VWS80+7mL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D3HXLXRN,8
181,B0CPVMBQ1Q,adidas,WOMEN VL COURT BASE,252.15,New season,4.3,https://m.media-amazon.com/images/I/51BqgjGAbpL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CPVMBQ1Q,8
182,B0CL712DSH,Skechers,SUMMITS womens SHOES,96.26,New season,4.4,https://m.media-amazon.com/images/I/61jIYn09XaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CL712DSH,8
183,B0C2DSSX24,Under Armour,mens Ua Performance Tech Boxerjock 6in 3-pack Boxer Briefs (pack of 3),153,New season,4.6,https://m.media-amazon.com/images/I/81GHA3pnF-L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C2DSSX24,8
185,B0C8HX5MM6,Skechers,BOUNDER boys Sneaker,160,New season,4.4,https://m.media-amazon.com/images/I/513Nq5JuObL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C8HX5MM6,8
186,B08L13PPNS,Shining Diva Fashion,Latest Choker Design Antique Kundan Traditional Necklace Jewellery Set for Women,20.36,New season,4,https://m.media-amazon.com/images/I/81vLw-6u5NL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08L13PPNS,1
187,B0DP2PTRL7,Nike,Downshifter 13 mens LACED SHOES,204,New season,4.2,https://m.media-amazon.com/images/I/61VHJ274ouL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DP2PTRL7,8
188,B0D4GJG5R9,PRLINJSK,girls Backpack backpack,75,New season,4.4,https://m.media-amazon.com/images/I/61C8xDAzDXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D4GJG5R9,8
189,B0CBLDGVTP,GUESS,Womens Noelle Camera Crossbody Handbag,225,New season,4.6,https://m.media-amazon.com/images/I/71twwqCNfXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CBLDGVTP,8
190,B0D33SF2HZ,adidas,"Back To School Black Unisex Kids Pencil Case, NS",51,New season,4.2,https://m.media-amazon.com/images/I/61rA6yIszCL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D33SF2HZ,8
191,B09N8SFKVG,TUMI,"Alpha Bravo Academy Brief - Compact Laptop Briefcase - Travel Laptop Bag - 11.8"" X 15.5"" X 2.0"" - For 15"" Laptop",1551,New season,4.6,https://m.media-amazon.com/images/I/812W0qh4SyL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09N8SFKVG,7
192,B0DL4NG1GS,Skechers,SUMMITS womens Shoes,128.28,New season,5,https://m.media-amazon.com/images/I/71rg+o1Uh6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DL4NG1GS,8
193,B0CL56YBZV,ASICS,JOLT 4 GS boys PERFORMANCE RUNNING SHOES,150,New season,4.5,https://m.media-amazon.com/images/I/81q9XCzI0TL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CL56YBZV,8
194,B09V7NN8JM,Tommy Hilfiger,SCREWS MENS LINK BRACELET - 2790393,172,New season,4.7,https://m.media-amazon.com/images/I/61dBKq2tWAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09V7NN8JM,8
196,B0BZ4WNYPQ,New Balance,327 womens Sneaker,274.1,New season,4.3,https://m.media-amazon.com/images/I/714WZVVq8DL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BZ4WNYPQ,8
197,B0B45TTSV6,adidas,"Tiro League Gym Sack, One Size",41,New season,4.5,https://m.media-amazon.com/images/I/81+suDo6qXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B45TTSV6,8
198,B0BQ71Q8M6,Nike,NK GYM CLUB SP23 DUFFEL BAGS FOR WOMENS 1SIZE,119,New season,4.7,https://m.media-amazon.com/images/I/61LF9atC+hL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQ71Q8M6,8
199,B0B9BQVRZ1,Skechers,ON-THE-GO 600 womens Sandal,94,New season,4,https://m.media-amazon.com/images/I/51dGJW7ZtcL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B9BQVRZ,8
200,B0D9MBNSD2,Tommy Hilfiger,Men's Foundation Backpack,234.81,New season,4.5,https://m.media-amazon.com/images/I/619LmMFEAsL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D9MBNSD,8
201,B0D77NL79W,Skechers,BOUNDER - BRISK-BURST boys Crib Shoe,74.84,New season,4.5,https://m.media-amazon.com/images/I/71zepod1F-L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D77NL79W,8
202,B0D3HZDXJ4,Skechers,GO RUN 400 V2 unisex-child Shoes,107,New season,4.3,https://m.media-amazon.com/images/I/61YuPDGVl0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D3HZDXJ4,8
203,B09T6BGVFZ,Nike,Nike NK BRSLA XS DUFF - 9.5 (25L),99,New season,4.7,https://m.media-amazon.com/images/I/61jq-OLo7GL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09T6BGVFZ,8
204,B0C4YT3QTC,Nike,Unisex U Nk Df Club Cap U Cb Mtswsh L Hat,86,New season,4.4,https://m.media-amazon.com/images/I/71Jl8EkMJrL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C4YT3QTC,8
205,B0CFN5WZXX,Skechers,GO WALK 7 mens SHOES,168.1,New season,4.6,https://m.media-amazon.com/images/I/51gQ08OXXEL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CFN5WZXX,8
206,B08P5LMTG8,Nike,Victori One Slide womens SHOES,79.73,New season,4.6,https://m.media-amazon.com/images/I/61Wf+jw3IJL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08P5LMTG8,8
207,B087DDDLV5,adidas,Ultimashow 2.0 womens Shoes,148,New season,4.4,https://m.media-amazon.com/images/I/717vWN5sSlS._AC_UL320_.jpg,https://www.amazon.ae/dp/B087DDDLV,8
208,B09641NCP2,Crocs,Crocs Kids' Classic Clog unisex-child Clog,107,New season,4.8,https://m.media-amazon.com/images/I/61Cev2aFG5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09641NCP,0
209,B0B31QD3MM,adidas,Tensaur Sport 2.0 K unisex-child Sneaker,149,New season,4.5,https://m.media-amazon.com/images/I/51fmsG+xdqL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B31QD3MM,8
210,B0BP2RK5SX,adidas,Unisex Adults Linear Ankle Cushioned Socks 3 Pairs Socks,40.95,New season,4.6,https://m.media-amazon.com/images/I/61dmXJw6zzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BP2RK5SX,8
211,B0CYPZJ71G,adidas,Tensaur Run 3.0 J unisex-child Shoes,99.94,New season,4.6,https://m.media-amazon.com/images/I/71wJu10JomL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CYPZJ71G,8
212,B0BLHT6YMH,PUMA,Vitoria Tt mens Soccer Shoe,114.51,New season,4.2,https://m.media-amazon.com/images/I/61DJBA43WVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BLHT6YMH,8
214,B0BT56B63W,GUESS,womens Noelle Crossbody Camera Noelle Crossbody Camera,275,New season,4.6,https://m.media-amazon.com/images/I/81Jn0hJoqjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BT56B63W,10
216,B0C85ZQ2W2,Nike,"Court Borough Low Recraft PS, Children's and Youth Lace-Up Shoes",166,New season,4.5,https://m.media-amazon.com/images/I/61jgFIa1dhL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C85ZQ2W,8
218,B096NC9CB2,adidas,Adilette Comfort Slides unisex-adult Slide Sandal,107,New season,4.5,https://m.media-amazon.com/images/I/51d5q+U+iiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B096NC9CB,8
219,B0DJPR9N56,Calvin Klein,Women's Knotted Shoulder Handbag,97.17,New season,5,https://m.media-amazon.com/images/I/610ivWplRGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DJPR9N56,8
221,B0BWLYJ7PF,SPVISE,1 or 2 Pack Men's Compression Shirts Long Sleeve Athletic Workout T-Shirts Cool Dry Undershirts Turtle Neck Gym Tops,37.64,New season,4.4,https://m.media-amazon.com/images/I/51tM9KQFV3L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BWLYJ7PF,10
222,B0DHPG33QN,Havaianas,HAV.Slim Gloss womens Sandals,73.93,New season,4.9,https://m.media-amazon.com/images/I/614AqiRUnGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DHPG33QN,8
223,B0C7858DTT,Under Armour,Bps Assert 10 Ac Ufm Syn boys Velcro Shoes,152.15,New season,4.7,https://m.media-amazon.com/images/I/51NlpVYvUHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C7858DTT,8
224,B0CKXW2SG9,adidas,Tensaur Run 2.0 unisex-child Shoes,89.5,New season,4.5,https://m.media-amazon.com/images/I/61j6tzaxyeL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CKXW2SG9,8
225,B07K2LL62D,adidas,Adissage unisex-adult Sandals,73,New season,4.2,https://m.media-amazon.com/images/I/41ZhH078dYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07K2LL62D,8
226,B0CQX2P4T2,JEMITOP,Men's Stretch Wrinkle Free Dress Shirts Formal Wedding Prom Long Sleeve Slim Fit Button Down Shirt,76,New season,4.5,https://m.media-amazon.com/images/I/61xlK+9wRxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CQX2P4T,10
227,B002LU5DHW,Lacoste,Mens Classic L1212 Polo Shirt,299,New season,4.4,https://m.media-amazon.com/images/I/616fpuCVszL._AC_UL320_.jpg,https://www.amazon.ae/dp/B002LU5DHW,0
228,B0CZ445QTX,PUMA,Unisex Kids Quarter Recycled Cotton Sock (pack of 3),35.51,New season,4.7,https://m.media-amazon.com/images/I/51beDWQAQUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CZ445QTX,8
229,B00LBEEW7G,Nike,unisex-adult Everyday Lightweight Ankle 3 Pair Socks,53,New season,4.4,https://m.media-amazon.com/images/I/61C16TxkpjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00LBEEW7G,8
231,B0957KHMTL,Nike,unisex-adult W NSW FUTURA 365 CROSSBODY cross-body-handbags,69,New season,4.5,https://m.media-amazon.com/images/I/51Ql54XIwYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0957KHMTL,8
232,B08YQ3NLZ3,Tommy Hilfiger,DRESS MENS LINK BRACELET - 2790313,198,New season,4.4,https://m.media-amazon.com/images/I/51dJJFc4xrL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08YQ3NLZ3,8
233,B003152WPW,Cherokee,Men's Cargo,24.56,New season,4.4,https://m.media-amazon.com/images/I/61TVxarQG5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B003152WPW,8
235,B0CQ8DCPLJ,TAGAS,"MJ-9015, Mens, Jacket",50,New season,3.8,https://m.media-amazon.com/images/I/61yp3ndG1JL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CQ8DCPLJ,8
236,B07QKKW1FJ,Vans,VANS SHOE CARE TRAVEL KIT - GLOBAL UNISEX SHOE CLEANING TOOLS WHITE OS,53,New season,4.4,https://m.media-amazon.com/images/I/71RcogPLqzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07QKKW1FJ,10
237,B0C1Z2BCDV,KEEPSHOWING,"Men's Cotton T-Shirts, Oversized, Unisex, Short Sleeves, Relaxed, Casual Wash, Plain-Colored, Basic T-Shirt",55,New season,4.4,https://m.media-amazon.com/images/I/61+3OaoD+tL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C1Z2BCDV,8
238,B0CZLMV2KY,adidas,Unisex Adults Power Backpack,112,New season,4.6,https://m.media-amazon.com/images/I/81KN7SoDjAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CZLMV2KY,8
239,B09XBWKZB9,Under Armour,Men's Charged Assert 10 Running Shoe,197,New season,4.3,https://m.media-amazon.com/images/I/616eBaNwaHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09XBWKZB9,8
240,B0CNY647RL,Skechers,Girl's Wave 92 Sneaker,104,New season,4.7,https://m.media-amazon.com/images/I/819QHovySBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CNY647RL,8
241,B0BX6JZRHX,Ivyhouse,Thin Crew Socks for Women - Soft Cotton Socks - Casual Boot Socks,21.5,New season,4.5,https://m.media-amazon.com/images/I/71zKd4XH88L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BX6JZRHX,10
242,B0792DDBLJ,FitFlop,"K81-gogh Moc Adjustable Slide Sandals, Neoprene mens Sandal",266,New season,4.1,https://m.media-amazon.com/images/I/61XhyRbv8YL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0792DDBLJ,8
243,B0DYL4HYS7,Nike,RUN DEFY mens SHOES,159,New season,4.1,https://m.media-amazon.com/images/I/61FRp--pyOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DYL4HYS7,8
245,B00MOA4NXO,TYR,unisex-adult Big Mesh Mummy Backpack Backpack,108.45,New season,4.7,https://m.media-amazon.com/images/I/91uCZwr6gaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00MOA4NXO,8
246,B07FKG7VBY,Nike,Everyday Cushion No-show Training Socks (3 Pair),50,New season,4.6,https://m.media-amazon.com/images/I/51ZU9LTIV1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07FKG7VBY,8
248,B097C7Q5NY,PUMA,Puma Multiflex SL V PS unisex-child Sneaker,86.41,New season,4.3,https://m.media-amazon.com/images/I/61RBNfPkU0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B097C7Q5NY,8
250,B0BMW6YYDR,Skechers,BOUNDER 2.0 mens Sneaker,173.5,New season,4.3,https://m.media-amazon.com/images/I/61KzXuZoJJL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BMW6YYDR,8
251,B07S6NT8GF,PUMA,Anzarun Lite unisex-adult Sneaker,154.12,New season,4.4,https://m.media-amazon.com/images/I/71KXzKw4UeL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07S6NT8GF,8
253,B0CTHVCKGN,Skechers,MICROSPEC ADVANCE girls Sneaker,125.19,New season,4.6,https://m.media-amazon.com/images/I/61Ck-Er65eL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CTHVCKGN,8
254,B0CBKXYHCM,Under Armour,mens M Ua Perf Cotton 6In Underwear,135,New season,4.6,https://m.media-amazon.com/images/I/61nZU7a8iQL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CBKXYHCM,8
255,B0BQ6WMRT6,adidas,Essentials Training Shoe Bag,41,New season,4.7,https://m.media-amazon.com/images/I/81pVgVUK8BL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQ6WMRT6,8
256,B0DFGPHHX8,Skechers,SUMMITS womens Sneaker,95.56,New season,4.6,https://m.media-amazon.com/images/I/81-A-n-Z0tL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DFGPHHX8,8
257,B0CKXS7YD5,adidas,"Galaxy 7 Running Black Men Shoes, 45 1/3 EU",136.95,New season,4,https://m.media-amazon.com/images/I/61eZgaHq8+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CKXS7YD,8
258,B0918N1Y92,MJust,18 Pairs Stainless Steel Stud Earrings Set for Women Men Star Moon Triangle Heart Leaf 20G Cartilage Earrings Hypoallergenic Flatback Earrings Piercing Jewelry,26,New season,4.4,https://m.media-amazon.com/images/I/71XVsy3IC6S._AC_UL320_.jpg,https://www.amazon.ae/dp/B0918N1Y9,1
259,B0DL4P7F73,Skechers,GARZA mens Shoes,119.09,New season,4.4,https://m.media-amazon.com/images/I/61WTa8rpR+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DL4P7F73,8
260,B094DXHKCT,Nike,Unisex HERITAGE S CROSSBODY BAGS,64.17,New season,4.4,https://m.media-amazon.com/images/I/71YKzMTeb5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B094DXHKCT,8
